"name","pass","edit","pass_rate","edit_rate"
"신뢰",153,80,52.0256520061865,47.9743479938135
"신뢰감",5,11,20.4924054628719,79.5075945371281
"신뢰도",4,3,43.0537437388594,56.9462562611406
"신문",9,8,38.9465908783814,61.0534091216186
"신발",4,2,53.1410169741516,46.8589830258484
"신분",10,8,41.479026876222,58.520973123778
"신설",6,5,40.4916881292437,59.5083118707563
"신성",3,1,62.9779609910999,37.0220390089001
"신세계",1,9,5.92693021068808,94.0730697893119
"신속",5,5,36.1850639839977,63.8149360160023
"신약",9,6,45.9619207586082,54.0380792413918
"신용",2,7,13.9421418044972,86.0578581955028
"신임",1,2,22.0889894804604,77.9110105195396
"신입",96,30,64.4697110904008,35.5302889095993
"신장",2,1,53.1410169741516,46.8589830258484
"신재생",3,1,62.9779609910999,37.0220390089001
"신조",6,7,32.7064626184839,67.2935373815161
"신중",4,6,27.4321572011395,72.5678427988605
"신중한",3,3,36.1850639839977,63.8149360160023
"신청",3,4,29.8380251071436,70.1619748928564
"신체",6,7,32.7064626184839,67.2935373815161
"신한은행",7,2,66.4947785411554,33.5052214588446
"실",4,4,36.1850639839977,63.8149360160023
"실기",9,7,42.164444747852,57.835555252148
"실력",71,40,50.1614891810828,49.8385108189172
"실망",7,2,66.4947785411554,33.5052214588446
"실무",62,66,34.754201317319,65.245798682681
"실무역",6,1,77.2840212359008,22.7159787640992
"실무자",8,7,39.321704016298,60.678295983702
"실무진",1,1,36.1850639839977,63.8149360160023
"실생활",1,5,10.1855232934802,89.8144767065198
"실수",58,47,41.1674973068084,58.8325026931916
"실습",46,41,38.8820831682952,61.1179168317048
"실시간",8,4,53.1410169741516,46.8589830258484
"실업",9,5,50.5111279864478,49.4888720135522
"실용",7,2,66.4947785411554,33.5052214588446
"실적",36,6,77.2840212359008,22.7159787640992
"실전",7,11,26.5158716738525,73.4841283261475
"실정",1,1,36.1850639839977,63.8149360160023
"실제",63,12,74.8548758499069,25.1451241500931
"실직",3,1,62.9779609910999,37.0220390089001
"실질",20,6,65.39917167604,34.60082832396
"실천",18,7,59.3178481759436,40.6821518240564
"실천력",8,2,69.4014157985136,30.5985842014864
"실패",57,30,51.8619649040844,48.1380350959156
"실행",19,13,45.3174813771143,54.6825186228857
"실행력",9,7,42.164444747852,57.835555252148
"실험",84,35,57.6428238117459,42.3571761882541
"실험실",8,9,33.5118669291705,66.4881330708295
"실현",14,9,46.8664103282793,53.1335896717206
"심",11,7,47.1193009954217,52.8806990045783
"심도",5,5,36.1850639839977,63.8149360160023
"심리",13,5,59.5842233871694,40.4157766128306
"심부름",3,1,62.9779609910999,37.0220390089001
"심사",18,10,50.5111279864478,49.4888720135522
"심장",15,2,80.9622968686214,19.0377031313786
"심정",1,2,22.0889894804604,77.9110105195396
"심층",3,3,36.1850639839977,63.8149360160023
"심혈",1,1,36.1850639839977,63.8149360160023
"심화",1,4,12.4157517940883,87.5842482059117
"싸움",1,9,5.92693021068808,94.0730697893119
"쌓기",22,10,55.5054999562338,44.4945000437662
"쓰기",5,7,28.8267541081542,71.1732458918458
"쓰레기",22,6,67.5231319454403,32.4768680545597
"아동",14,6,56.953568854455,43.046431145545
"아들",4,4,36.1850639839977,63.8149360160023
"아래",13,18,29.0539922326945,70.9460077673055
"아르바이트",190,151,41.6393410048957,58.3606589951043
"아마추어",3,1,62.9779609910999,37.0220390089001
"아무것",3,13,11.571205669583,88.428794330417
"아버지",47,93,22.2736021240128,77.7263978759872
"아빠",3,7,19.5503443410944,80.4496556589056
"아쉬움",3,3,36.1850639839977,63.8149360160023
"아시아",3,13,11.571205669583,88.428794330417
"아시아나",1,27,2.05691813860683,97.9430818613932
"아웃",1,2,22.0889894804604,77.9110105195396
"아이디어",154,43,67.0050098351048,32.9949901648952
"아이템",40,7,76.4160881184339,23.5839118815661
"아인슈타인",4,1,69.4014157985136,30.5985842014864
"아저씨",12,1,87.1866744640948,12.8133255359051
"아주머니",1,4,12.4157517940883,87.5842482059117
"아침",29,30,35.4059507152125,64.5940492847875
"아카데미",1,2,22.0889894804604,77.9110105195396
"아트",1,5,10.1855232934802,89.8144767065198
"아파트",1,13,4.17947932204176,95.8205206779582
"악기",3,1,62.9779609910999,37.0220390089001
"악보",26,1,93.647895044645,6.35210495535499
"악수",1,1,36.1850639839977,63.8149360160023
"악영향",2,1,53.1410169741516,46.8589830258484
"악화",1,1,36.1850639839977,63.8149360160023
"안",54,47,39.4483526309547,60.5516473690453
"안내",10,9,38.6516142759315,61.3483857240685
"안목",12,5,57.6428238117459,42.3571761882541
"안무",1,7,7.49344421123419,92.5065557887658
"안부",2,3,27.4321572011395,72.5678427988605
"안전",87,34,59.1992101830111,40.8007898169889
"안전사고",2,4,22.0889894804604,77.9110105195396
"안정",40,21,51.9244534331269,48.0755465668731
"알고리즘",29,7,70.1414952636316,29.8585047363684
"알루미늄",1,1,36.1850639839977,63.8149360160023
"알바",4,9,20.1286820333996,79.8713179666004
"암",4,1,69.4014157985136,30.5985842014864
"암기",2,2,36.1850639839977,63.8149360160023
"압",6,4,45.9619207586082,54.0380792413918
"압력",9,2,71.843998737101,28.156001262899
"압축",1,1,36.1850639839977,63.8149360160023
"앞",206,131,47.1365868183041,52.8634131816959
"애",1,5,10.1855232934802,89.8144767065198
"애니메이션",2,2,36.1850639839977,63.8149360160023
"애로",1,4,12.4157517940883,87.5842482059117
"애정",5,5,36.1850639839977,63.8149360160023
"애착",2,3,27.4321572011395,72.5678427988605
"애플",9,1,83.615371226333,16.384628773667
"애플리케이션",7,5,44.2537853586495,55.7462146413505
"액수",1,1,36.1850639839977,63.8149360160023
"액체",2,1,53.1410169741516,46.8589830258484
"야간",6,5,40.4916881292437,59.5083118707563
"야근",4,1,69.4014157985136,30.5985842014864
"야외",13,5,59.5842233871694,40.4157766128306
"약",1,2,22.0889894804604,77.9110105195396
"약국",5,3,48.5874957014648,51.4125042985352
"약물",1,1,36.1850639839977,63.8149360160023
"약사",6,1,77.2840212359008,22.7159787640992
"약속",34,56,25.6101262082574,74.3898737917426
"약자",4,3,43.0537437388594,56.9462562611406
"약점",23,6,68.4902399832495,31.5097600167505
"약품",16,1,90.0719784168915,9.92802158310851
"약해",4,1,69.4014157985136,30.5985842014864
"양",4,1,69.4014157985136,30.5985842014864
"양성",6,11,23.622714085115,76.377285914885
"양식",1,6,8.6345144920445,91.3654855079555
"양심",1,2,22.0889894804604,77.9110105195396
"양의",3,3,36.1850639839977,63.8149360160023
"양이",4,2,53.1410169741516,46.8589830258484
"양질",3,1,62.9779609910999,37.0220390089001
"양쪽",2,2,36.1850639839977,63.8149360160023
"양해",8,2,69.4014157985136,30.5985842014864
"얘기",6,13,20.7422795158296,79.2577204841704
"어깨",3,1,62.9779609910999,37.0220390089001
"어려움",77,62,41.322000662573,58.677999337427
"어르신",32,18,50.2005817160042,49.7994182839958
"어른",2,9,11.190601292607,88.809398707393
"어린",2,4,22.0889894804604,77.9110105195396
"어머니",24,109,11.0993304717504,88.9006695282496
"어머님",12,2,77.2840212359008,22.7159787640992
"어법",1,3,15.8964478875207,84.1035521124793
"어제",3,1,62.9779609910999,37.0220390089001
"어촌",1,2,22.0889894804604,77.9110105195396
"어플리케이션",12,1,87.1866744640948,12.8133255359051
"어학",13,8,47.9553154801163,52.0446845198837
"어학연수",3,13,11.571205669583,88.428794330417
"어학원",1,3,15.8964478875207,84.1035521124793
"언급",1,1,36.1850639839977,63.8149360160023
"언론",4,1,69.4014157985136,30.5985842014864
"언어",54,21,59.3178481759436,40.6821518240564
"언행",1,3,15.8964478875207,84.1035521124793
"얼굴",16,43,17.4228243633426,82.5771756366575
"얼음",1,2,22.0889894804604,77.9110105195396
"엄마",1,6,8.6345144920445,91.3654855079555
"업계",40,10,69.4014157985136,30.5985842014864
"업그레이드",1,1,36.1850639839977,63.8149360160023
"업무",967,435,55.762077594701,44.237922405299
"업체",75,16,72.6623512383944,27.3376487616056
"에너지",116,29,69.4014157985136,30.5985842014864
"에너지가",3,4,29.8380251071436,70.1619748928564
"에도",7,1,79.876112781181,20.123887218819
"에디터",4,3,43.0537437388594,56.9462562611406
"에어컨",3,6,22.0889894804604,77.9110105195396
"에이전트",9,1,83.615371226333,16.384628773667
"에코",1,1,36.1850639839977,63.8149360160023
"엑셀",17,19,33.6581327073641,66.3418672926359
"엑스포",5,2,58.6362908935067,41.3637091064933
"엔지니어",70,29,57.7826815960312,42.2173184039688
"엔지니어링",11,18,25.7344366951309,74.2655633048691
"엔진",1,2,22.0889894804604,77.9110105195396
"엔터테인먼트",2,1,53.1410169741516,46.8589830258484
"엘리트",1,1,36.1850639839977,63.8149360160023
"엠",5,1,73.9254436210558,26.0745563789442
"여가",10,2,73.9254436210558,26.0745563789442
"여기저기",2,1,53.1410169741516,46.8589830258484
"여럿",5,6,32.0894868799385,67.9105131200615
"여력",1,2,22.0889894804604,77.9110105195396
"여름",12,20,25.3853154449109,74.6146845550891
"여성",10,9,38.6516142759315,61.3483857240685
"여야",1,3,15.8964478875207,84.1035521124793
"여유",12,18,27.4321572011395,72.5678427988605
"여자",10,7,44.7527445796751,55.2472554203249
"여주",3,2,45.9619207586082,54.0380792413918
"여학생",1,5,10.1855232934802,89.8144767065198
"여행",47,52,33.8846922122462,66.1153077877538
"역",15,3,73.9254436210558,26.0745563789442
"역대",1,1,36.1850639839977,63.8149360160023
"역동",5,6,32.0894868799385,67.9105131200615
"역량",315,69,72.1341428825437,27.8658571174563
"역사",13,6,55.1281309370963,44.8718690629037
"역지사지",7,3,56.953568854455,43.046431145545
"역학",13,5,59.5842233871694,40.4157766128306
"역할",195,131,45.7716582589155,54.2283417410845
"연",6,2,62.9779609910999,37.0220390089001
"연간",3,2,45.9619207586082,54.0380792413918
"연결",19,14,43.4882158589725,56.5117841410275
"연계",7,3,56.953568854455,43.046431145545
"연관",5,6,32.0894868799385,67.9105131200615
"연구",77,33,56.953568854455,43.046431145545
"연구소",5,4,41.479026876222,58.520973123778
"연구실",26,6,71.0743185057138,28.9256814942862
"연구원",8,5,47.5684893827704,52.4315106172296
"연구자",2,1,53.1410169741516,46.8589830258484
"연극",6,6,36.1850639839977,63.8149360160023
"연금",35,13,60.4214739449675,39.5785260550325
"연금액",1,1,36.1850639839977,63.8149360160023
"연기",2,3,27.4321572011395,72.5678427988605
"연동",4,1,69.4014157985136,30.5985842014864
"연락",35,6,76.7856608242804,23.2143391757197
"연령",7,4,49.806874828228,50.193125171772
"연령대",10,4,58.6362908935067,41.3637091064933
"연말",5,8,26.1662706573432,73.8337293426568
"연산",1,2,22.0889894804604,77.9110105195396
"연속",11,4,60.9273652695378,39.0726347304622
"연수",3,14,10.8342375438218,89.1657624561782
"연습",40,41,35.6168423550036,64.3831576449964
"연장",2,2,36.1850639839977,63.8149360160023
"연주",1,1,36.1850639839977,63.8149360160023
"연합",14,1,88.8123626268821,11.1876373731179
"연합회",10,1,85.008199009827,14.991800990173
"연휴",1,1,36.1850639839977,63.8149360160023
"열기",1,2,22.0889894804604,77.9110105195396
"열린",21,13,47.807213614026,52.192786385974
"열망",6,5,40.4916881292437,59.5083118707563
"열심",1,1,36.1850639839977,63.8149360160023
"열역학",14,1,88.8123626268821,11.1876373731179
"열의",1,2,22.0889894804604,77.9110105195396
"열정",211,99,54.7208327782322,45.2791672217678
"열중",2,1,53.1410169741516,46.8589830258484
"염두",3,4,29.8380251071436,70.1619748928564
"영광",2,7,13.9421418044972,86.0578581955028
"영문",1,2,22.0889894804604,77.9110105195396
"영상",54,5,85.9628193657421,14.0371806342579
"영상제",2,4,22.0889894804604,77.9110105195396
"영수증",13,5,59.5842233871694,40.4157766128306
"영양",1,1,36.1850639839977,63.8149360160023
"영어",78,121,26.7680546433982,73.2319453566018
"영업",365,72,74.1904412708772,25.8095587291228
"영업부",1,1,36.1850639839977,63.8149360160023
"영업인",13,2,78.6584862382111,21.3415137617889
"영역",20,5,69.4014157985136,30.5985842014864
"영재",1,2,22.0889894804604,77.9110105195396
"영향",39,54,29.0539922326945,70.9460077673055
"영향력",9,1,83.615371226333,16.384628773667
"영화",19,14,43.4882158589725,56.5117841410275
"영화관",5,5,36.1850639839977,63.8149360160023
"옆",20,19,37.3776914790794,62.6223085209206
"예금",1,1,36.1850639839977,63.8149360160023
"예능",1,1,36.1850639839977,63.8149360160023
"예방",4,7,24.4723182901358,75.5276817098642
"예비",8,8,36.1850639839977,63.8149360160023
"예비군",3,2,45.9619207586082,54.0380792413918
"예산",35,16,55.3647327503034,44.6352672496966
"예산안",1,2,22.0889894804604,77.9110105195396
"예상",29,7,70.1414952636316,29.8585047363684
"예상하",8,1,81.9372323086836,18.0627676913164
"예술",1,20,2.75699131804399,97.243008681956
"예습",8,1,81.9372323086836,18.0627676913164
"예약",12,4,62.9779609910999,37.0220390089001
"예의",16,12,43.0537437388594,56.9462562611406
"예의범절",2,3,27.4321572011395,72.5678427988605
"예전",8,15,23.2196562835661,76.7803437164339
"예절",8,2,69.4014157985136,30.5985842014864
"예정",4,3,43.0537437388594,56.9462562611406
"예측",23,1,92.8783648857286,7.12163511427138
"옛날",2,3,27.4321572011395,72.5678427988605
"오기",2,7,13.9421418044972,86.0578581955028
"오늘",29,6,73.2666862618718,26.7333137381282
"오랫동안",16,3,75.1501351433563,24.8498648566438
"오류",31,9,66.1373677102141,33.8626322897859
"오션",15,1,89.4797405532491,10.5202594467509
"오염",1,1,36.1850639839977,63.8149360160023
"오일",1,1,36.1850639839977,63.8149360160023
"오전",1,2,22.0889894804604,77.9110105195396
"오지랖",3,3,36.1850639839977,63.8149360160023
"오차",16,3,75.1501351433563,24.8498648566438
"오토",3,1,62.9779609910999,37.0220390089001
"오프라인",4,2,53.1410169741516,46.8589830258484
"오픈",11,4,60.9273652695378,39.0726347304622
"오피스",3,1,62.9779609910999,37.0220390089001
"오해",9,17,23.0883428833861,76.9116571166139
"오후",3,5,25.3853154449109,74.6146845550891
"온도",8,3,60.1924040764047,39.8075959235953
"온라인",42,7,77.2840212359008,22.7159787640992
"온몸",1,3,15.8964478875207,84.1035521124793
"올해",8,4,53.1410169741516,46.8589830258484
"옷",7,12,24.8554353119731,75.1445646880269
"와중",4,1,69.4014157985136,30.5985842014864
"완료",4,1,69.4014157985136,30.5985842014864
"완벽",5,9,23.9553771191935,76.0446228808066
"완성",28,9,63.821823143253,36.178176856747
"완성도",14,11,41.9170675157789,58.0829324842211
"완수",1,1,36.1850639839977,63.8149360160023
"완주",17,5,65.8459016246579,34.1540983753421
"완화",3,2,45.9619207586082,54.0380792413918
"외국",29,15,52.2960040207964,47.7039959792036
"외국어",6,16,17.5350721722237,82.4649278277763
"외국인",24,23,37.1734906195725,62.8265093804275
"외길",1,1,36.1850639839977,63.8149360160023
"외로움",2,2,36.1850639839977,63.8149360160023
"외모",1,1,36.1850639839977,63.8149360160023
"외부",26,9,62.093792222685,37.906207777315
"외식",1,4,12.4157517940883,87.5842482059117
"외아들",1,1,36.1850639839977,63.8149360160023
"외자",2,1,53.1410169741516,46.8589830258484
"외적",1,3,15.8964478875207,84.1035521124793
"외주",8,1,81.9372323086836,18.0627676913164
"외향",13,3,71.0743185057138,28.9256814942862
"왼쪽",2,1,53.1410169741516,46.8589830258484
"요가",1,2,22.0889894804604,77.9110105195396
"요건",5,1,73.9254436210558,26.0745563789442
"요구",44,14,64.05590656917,35.94409343083
"요금",6,5,40.4916881292437,59.5083118707563
"요령",3,2,45.9619207586082,54.0380792413918
"요리",4,6,27.4321572011395,72.5678427988605
"요소",39,24,47.9553154801163,52.0446845198837
"요양",8,3,60.1924040764047,39.8075959235953
"요양원",1,4,12.4157517940883,87.5842482059117
"요원",6,5,40.4916881292437,59.5083118707563
"요인",11,1,86.1827763109491,13.8172236890509
"요즘",12,6,53.1410169741516,46.8589830258484
"요청",14,2,79.876112781181,20.123887218819
"욕구",4,7,24.4723182901358,75.5276817098642
"욕심",16,17,34.7972007710355,65.2027992289645
"용",1,1,36.1850639839977,63.8149360160023
"용기",15,6,58.6362908935067,41.3637091064933
"용도",2,1,53.1410169741516,46.8589830258484
"용돈",4,19,10.6644335529448,89.3355664470552
"용어",15,16,34.7084522125585,65.2915477874415
"용역",16,1,90.0719784168915,9.92802158310851
"용인",1,1,36.1850639839977,63.8149360160023
"용접",1,19,2.89789114492673,97.1021088550733
"용품",13,1,88.0545759615731,11.9454240384269
"우",2,3,27.4321572011395,72.5678427988605
"우리나라",31,26,40.3368251376201,59.6631748623799
"우물",8,3,60.1924040764047,39.8075959235953
"우선순위",26,10,59.5842233871694,40.4157766128306
"우수",53,31,49.2241591719094,50.7758408280906
"우수한",30,11,60.7296263937544,39.2703736062456
"우승",9,2,71.843998737101,28.156001262899
"우연한",1,3,15.8964478875207,84.1035521124793
"우위",4,2,53.1410169741516,46.8589830258484
"우정",6,2,62.9779609910999,37.0220390089001
"운",5,1,73.9254436210558,26.0745563789442
"운동",56,68,31.8321372638319,68.1678627361681
"운동장",1,3,15.8964478875207,84.1035521124793
"운송",5,14,16.8406890679447,83.1593109320553
"운영",110,24,72.213680277664,27.786319722336
"운영비",4,3,43.0537437388594,56.9462562611406
"운용",9,4,56.059800578297,43.940199421703
"운용사",5,2,58.6362908935067,41.3637091064933
"운전",6,6,36.1850639839977,63.8149360160023
"운행",6,2,62.9779609910999,37.0220390089001
"울산",2,1,53.1410169741516,46.8589830258484
"움",2,5,18.4879519360287,81.5120480639712
"움직임",2,4,22.0889894804604,77.9110105195396
"웃음",9,25,16.9525751367459,83.0474248632541
"워드",6,8,29.8380251071436,70.1619748928564
"워크",1,1,36.1850639839977,63.8149360160023
"워킹",26,4,78.6584862382111,21.3415137617889
"웍스",5,1,73.9254436210558,26.0745563789442
"원",62,37,48.722169289531,51.277830710469
"원가",12,7,49.2914391253292,50.7085608746708
"원단",4,3,43.0537437388594,56.9462562611406
"원동력",25,18,44.0573031285118,55.9426968714882
"원래",2,6,15.8964478875207,84.1035521124793
"원론",11,1,86.1827763109491,13.8172236890509
"원료",8,1,81.9372323086836,18.0627676913164
"원리",21,6,66.4947785411554,33.5052214588446
"원망",2,1,53.1410169741516,46.8589830258484
"원서",5,3,48.5874957014648,51.4125042985352
"원어민",1,8,6.618760323873,93.381239676127
"원의",4,5,31.2064672128189,68.7935327871811
"원인",56,9,77.9161431837374,22.0838568162626
"원자력",2,3,27.4321572011395,72.5678427988605
"원장",3,8,17.5350721722237,82.4649278277763
"원천",1,2,22.0889894804604,77.9110105195396
"원칙",35,6,76.7856608242804,23.2143391757197
"월간",1,2,22.0889894804604,77.9110105195396
"월급",5,5,36.1850639839977,63.8149360160023
"웨어러블",6,1,77.2840212359008,22.7159787640992
"웹",72,4,91.0766573276316,8.92334267236839
"위",48,18,60.1924040764047,39.8075959235953
"위기",57,8,80.1591150603097,19.8408849396903
"위상",7,6,39.8147429463002,60.1852570536998
"위성",1,9,5.92693021068808,94.0730697893119
"위안",1,2,22.0889894804604,77.9110105195396
"위원",2,4,22.0889894804604,77.9110105195396
"위원회",5,8,26.1662706573432,73.8337293426568
"위주",16,11,45.1986555922033,54.8013444077967
"위치",34,19,50.3645113478526,49.6354886521474
"위해선",22,6,67.5231319454403,32.4768680545597
"위험",24,10,57.6428238117459,42.3571761882541
"윈윈",2,1,53.1410169741516,46.8589830258484
"윗사람",1,3,15.8964478875207,84.1035521124793
"유",29,9,64.6280734435815,35.3719265564185
"유가",1,1,36.1850639839977,63.8149360160023
"유관",7,1,79.876112781181,20.123887218819
"유기",17,3,76.2649431018149,23.7350568981851
"유년",9,7,42.164444747852,57.835555252148
"유대",2,4,22.0889894804604,77.9110105195396
"유도",2,1,53.1410169741516,46.8589830258484
"유동",2,5,18.4879519360287,81.5120480639712
"유럽",17,8,54.6473216310441,45.3526783689559
"유명",1,2,22.0889894804604,77.9110105195396
"유명인",1,2,22.0889894804604,77.9110105195396
"유아",3,6,22.0889894804604,77.9110105195396
"유연한",3,4,29.8380251071436,70.1619748928564
"유익",2,1,53.1410169741516,46.8589830258484
"유일",7,1,79.876112781181,20.123887218819
"유입",1,1,36.1850639839977,63.8149360160023
"유재석",1,2,22.0889894804604,77.9110105195396
"유족",1,1,36.1850639839977,63.8149360160023
"유지",24,16,45.9619207586082,54.0380792413918
"유체",11,1,86.1827763109491,13.8172236890509
"유출",3,1,62.9779609910999,37.0220390089001
"유치",5,3,48.5874957014648,51.4125042985352
"유치원",1,4,12.4157517940883,87.5842482059117
"유쾌하",1,1,36.1850639839977,63.8149360160023
"유통",47,18,59.6868740837519,40.3131259162481
"유통망",1,1,36.1850639839977,63.8149360160023
"유통업",4,2,53.1410169741516,46.8589830258484
"유학",12,27,20.1286820333996,79.8713179666004
"유행",8,1,81.9372323086836,18.0627676913164
"유형",4,2,53.1410169741516,46.8589830258484
"유혹",1,2,22.0889894804604,77.9110105195396
"육상",2,3,27.4321572011395,72.5678427988605
"육성",4,4,36.1850639839977,63.8149360160023
"육체",4,4,36.1850639839977,63.8149360160023
"윤리",28,2,88.8123626268821,11.1876373731179
"윤활유",2,1,53.1410169741516,46.8589830258484
"융통",8,9,33.5118669291705,66.4881330708295
"융합",21,4,74.8548758499069,25.1451241500931
"융화",8,2,69.4014157985136,30.5985842014864
"은",10,7,44.7527445796751,55.2472554203249
"은사",1,2,22.0889894804604,77.9110105195396
"은행",31,15,53.9566144190531,46.0433855809469
"음료",7,2,66.4947785411554,33.5052214588446
"음료수",6,2,62.9779609910999,37.0220390089001
"음식",27,11,58.1905543816202,41.8094456183798
"음식물",2,9,11.190601292607,88.809398707393
"음식점",7,3,56.953568854455,43.046431145545
"음악",23,19,40.702307748667,59.297692251333
"음주",3,1,62.9779609910999,37.0220390089001
"응대",22,10,55.5054999562338,44.4945000437662
"응용",17,4,70.6734795723408,29.3265204276592
"응원",5,3,48.5874957014648,51.4125042985352
"응원단장",2,1,53.1410169741516,46.8589830258484
"의견",255,141,50.6290373487783,49.3709626512217
"의경",6,2,62.9779609910999,37.0220390089001
"의논",2,1,53.1410169741516,46.8589830258484
"의도",5,3,48.5874957014648,51.4125042985352
"의료",9,3,62.9779609910999,37.0220390089001
"의류",2,10,10.1855232934802,89.8144767065198
"의리",1,1,36.1850639839977,63.8149360160023
"의무",6,20,14.5379041342322,85.4620958657677
"의문",8,10,31.2064672128189,68.7935327871811
"의문점",5,2,58.6362908935067,41.3637091064933
"의미",47,24,52.6164313436805,47.3835686563195
"의사",27,11,58.1905543816202,41.8094456183798
"의사소통",53,34,46.9186735892948,53.0813264107052
"의식",70,37,51.7551909099522,48.2448090900478
"의심",13,3,71.0743185057138,28.9256814942862
"의약",1,1,36.1850639839977,63.8149360160023
"의약품",11,6,50.9697526345741,49.0302473654259
"의욕",10,15,27.4321572011395,72.5678427988605
"의원",2,1,53.1410169741516,46.8589830258484
"의의",5,2,58.6362908935067,41.3637091064933
"의자",1,3,15.8964478875207,84.1035521124793
"의지",26,23,39.0612457928136,60.9387542071864
"의학",3,4,29.8380251071436,70.1619748928564
"이견",10,1,85.008199009827,14.991800990173
"이과",1,2,22.0889894804604,77.9110105195396
"이기",4,5,31.2064672128189,68.7935327871811
"이념",7,10,28.414035911278,71.585964088722
"이니셜",1,1,36.1850639839977,63.8149360160023
"이달",1,2,22.0889894804604,77.9110105195396
"이동",11,6,50.9697526345741,49.0302473654259
"이득",13,1,88.0545759615731,11.9454240384269
"이력",1,1,36.1850639839977,63.8149360160023
"이력서",2,4,22.0889894804604,77.9110105195396
"이례",3,2,45.9619207586082,54.0380792413918
"이로",13,15,32.95012530961,67.04987469039
"이론",79,32,58.3308755305481,41.6691244694519
"이름",38,32,40.2396257922743,59.7603742077256
"이마트",1,1,36.1850639839977,63.8149360160023
"이메일",12,1,87.1866744640948,12.8133255359051
"이면",1,1,36.1850639839977,63.8149360160023
"이목",1,1,36.1850639839977,63.8149360160023
"이미지",55,29,51.8166130870056,48.1833869129944
"이바지",9,3,62.9779609910999,37.0220390089001
"이벤트",13,9,45.02610377261,54.97389622739
"이보",4,1,69.4014157985136,30.5985842014864
"이사",2,7,13.9421418044972,86.0578581955028
"이성",6,6,36.1850639839977,63.8149360160023
"이수",3,5,25.3853154449109,74.6146845550891
"이수한",2,1,53.1410169741516,46.8589830258484
"이슈",31,6,74.5525158070568,25.4474841929432
"이야기",82,49,48.6892532804719,51.3107467195281
"이외",24,13,51.143891359894,48.856108640106
"이용",26,2,88.0545759615731,11.9454240384269
"이용객",9,1,83.615371226333,16.384628773667
"이용자",16,1,90.0719784168915,9.92802158310851
"이웃",7,14,22.0889894804604,77.9110105195396
"이유",121,55,55.5054999562338,44.4945000437662
"이윤",30,5,77.2840212359008,22.7159787640992
"이의",1,1,36.1850639839977,63.8149360160023
"이익",47,24,52.6164313436805,47.3835686563195
"이자",4,1,69.4014157985136,30.5985842014864
"이전",48,10,73.1309201623816,26.8690798376184
"이제",1,1,36.1850639839977,63.8149360160023
"이지",7,1,79.876112781181,20.123887218819
"이직",4,1,69.4014157985136,30.5985842014864
"이체",1,1,36.1850639839977,63.8149360160023
"이탈리아",1,2,22.0889894804604,77.9110105195396
"이태",1,1,36.1850639839977,63.8149360160023
"이틀",5,2,58.6362908935067,41.3637091064933
"이해",92,37,58.5047705505504,41.4952294494496
"이해관계자",1,3,15.8964478875207,84.1035521124793
"이해도",30,2,89.4797405532491,10.5202594467509
"이해력",3,2,45.9619207586082,54.0380792413918
"이해심",2,1,53.1410169741516,46.8589830258484
"이후",183,74,58.372411173765,41.627588826235
"인",45,28,47.6795966395451,52.3204033604549
"인간",21,21,36.1850639839977,63.8149360160023
"인간관계",25,23,38.1317648934815,61.8682351065185
"인구",10,8,41.479026876222,58.520973123778
"인근",8,2,69.4014157985136,30.5985842014864
"인기",15,5,62.9779609910999,37.0220390089001
"인내",7,5,44.2537853586495,55.7462146413505
"인내심",5,14,16.8406890679447,83.1593109320553
"인도네시아",8,6,43.0537437388594,56.9462562611406
"인도주의",3,1,62.9779609910999,37.0220390089001
"인력",33,12,60.9273652695378,39.0726347304622
"인류",16,4,69.4014157985136,30.5985842014864
"인맥",7,13,23.3906987492551,76.6093012507448
"인문",3,4,29.8380251071436,70.1619748928564
"인물",2,6,15.8964478875207,84.1035521124793
"인사",88,46,52.0327435884251,47.9672564115749
"인사처",3,1,62.9779609910999,37.0220390089001
"인상",18,19,34.946127918913,65.053872081087
"인생",48,59,31.5684177092727,68.4315822907273
"인생관",6,3,53.1410169741516,46.8589830258484
"인성",22,8,60.9273652695378,39.0726347304622
"인센티브",7,1,79.876112781181,20.123887218819
"인솔",6,1,77.2840212359008,22.7159787640992
"인식",27,13,54.0795777202397,45.9204222797603
"인식하",21,5,70.4275990459014,29.5724009540986
"인연",2,14,7.49344421123419,92.5065557887658
"인원",40,11,67.340880205348,32.659119794652
"인장",5,1,73.9254436210558,26.0745563789442
"인재",189,131,44.9970189818745,55.0029810181255
"인적",1,2,22.0889894804604,77.9110105195396
"인정",15,11,43.6055600492989,56.3944399507011
"인증",9,1,83.615371226333,16.384628773667
"인지도",6,4,45.9619207586082,54.0380792413918
"인천",19,1,91.5064168615136,8.49358313848635
"인터",1,1,36.1850639839977,63.8149360160023
"인터넷",65,20,64.8240522140092,35.1759477859908
"인터뷰",22,11,53.1410169741516,46.8589830258484
"인턴",258,49,74.9096320126102,25.0903679873898
"인턴사원",5,6,32.0894868799385,67.9105131200615
"인턴십",11,6,50.9697526345741,49.0302473654259
"인테리어",1,1,36.1850639839977,63.8149360160023
"인프라",8,2,69.4014157985136,30.5985842014864
"인화",1,1,36.1850639839977,63.8149360160023
"일거양득",1,2,22.0889894804604,77.9110105195396
"일관",1,2,22.0889894804604,77.9110105195396
"일기",1,10,5.36604134216193,94.6339586578381
"일대기",1,1,36.1850639839977,63.8149360160023
